endpoint,min_input,max_input,cycles,time
client,32,8192,415663086,160304
server,32,8192,416676949,160694
client,32,8192,409732895,158016
server,32,8192,379332563,146293
client,32,8192,412069188,158917
server,32,8192,412507405,159087
client,32,8192,416313929,160554
server,32,8192,414516980,159861
client,32,8192,411949910,158871
server,32,8192,405036972,156205
client,32,8192,408420837,157510
server,32,8192,393630365,151805
client,32,8192,422446374,162918
server,32,8192,408345640,157481
client,32,8192,402218381,155117
client,32,8192,429916807,165798
server,32,8192,404523558,156007
server,32,8192,213860268,82476
client,32,8192,413798719,159583
server,32,8192,227880619,87885
client,32,8192,423320215,163256
server,32,8192,303388779,117013
client,32,8192,411242021,158597
server,32,8192,238180015,91856
client,32,8192,404362792,155946
server,32,8192,89593336,34552
client,32,8192,415707167,160320
server,32,8192,219720448,84737
client,32,8192,410069985,158145
server,32,8192,222129345,85666
client,32,8192,418707268,161475
server,32,8192,216108399,83343
client,32,8192,402117254,155078
server,32,8192,253935083,97931
client,32,8192,411312032,158625
server,32,8192,221133633,85281
client,32,8192,406162334,156638
server,32,8192,413249003,159372
client,32,8192,411685424,158768
server,32,8192,66134465,25506
client,32,8192,403994586,155803
server,32,8192,411413159,158664
client,32,8192,415468611,160227
server,32,8192,287006205,110686
client,32,8192,410497830,158311
server,32,8192,214368496,82672
client,32,8192,412178094,158958
server,32,8192,410474493,158302
client,32,8192,408817566,157662
server,32,8192,215540532,83126
client,32,8192,418670966,161462
server,32,8192,95220146,36724
client,32,8192,411369078,158646
server,32,8192,216531058,83507
client,32,8192,410305948,158236
server,32,8192,212965683,82132
client,32,8192,409128726,157782
server,32,8192,216339176,83432
client,32,8192,410298169,158234
server,32,8192,220397221,84998
client,32,8192,411034581,158518
server,32,8192,261045089,100675
client,32,8192,415043359,160063
server,32,8192,220257199,84943
client,32,8192,422988311,163127
server,32,8192,263925912,101784
client,32,8192,399648718,154126
server,32,8192,360274013,138942
client,32,8192,342338232,132023
server,32,8192,363676029,140255
client,32,8192,389434891,150187
server,32,8192,383613606,147943
client,32,8192,385947306,148842
server,32,8192,372383323,143612
client,32,8192,409961079,158104
server,32,8192,399137897,153930
client,32,8192,398948608,153856
server,32,8192,416433207,160602
client,32,8192,401883884,154989
client,32,8192,426592581,164517
server,32,8192,400504408,154456
server,32,8192,410713049,158394
client,32,8192,418862848,161537
server,32,8192,417579313,161042
client,32,8192,409976637,158109
server,32,8192,393762608,151856
client,32,8192,404295374,155919
server,32,8192,412587788,159116
client,32,8192,411856562,158833
server,32,8192,407640344,157209
client,32,8192,415173009,160113
server,32,8192,405324795,156316
client,32,8192,405467410,156370
server,32,8192,414631072,159906
client,32,8192,406712050,156851
server,32,8192,366253471,141248
client,32,8192,409069087,157760
server,32,8192,365304433,140883
client,32,8192,402806992,155346
server,32,8192,251533965,97006
client,32,8192,387324189,149375
server,32,8192,264581941,102038
client,32,8192,412105490,158930
server,32,8192,172240025,66426
client,32,8192,411148673,158561
server,32,8192,365252573,140862
client,32,8192,420102302,162014
server,32,8192,414011345,159664
client,32,8192,404383536,155952
server,32,8192,407145081,157018
client,32,8192,416982923,160812
server,32,8192,406123439,156624
client,32,8192,415502320,160241
server,32,8192,405394806,156343
client,32,8192,413827242,159596
server,32,8192,384974931,148469
client,32,8192,408719032,157626
server,32,8192,374162121,144297
client,32,8192,415421937,160211
server,32,8192,419674457,161849
client,32,8192,407536624,157168
server,32,8192,413007854,159278
client,32,8192,392263854,151279
server,32,8192,386512580,149062
client,32,8192,410868629,158453
server,32,8192,408345640,157480
client,32,8192,417001074,160818
server,32,8192,218270961,84178
client,32,8192,399412755,154035
server,32,8192,416526555,160635
client,32,8192,422586396,162972
server,32,8192,247750778,95548
client,32,8192,412279221,158997
server,32,8192,214975258,82907
client,32,8192,420947620,162340
server,32,8192,278962719,107585
client,32,8192,413217887,159360
server,32,8192,291966614,112600
client,32,8192,412777077,159189
server,32,8192,219295196,84563
