endpoint,time
client,78576
server,104443
client,78699
server,104352
client,78397
server,104190
client,79090
server,104817
client,78636
server,104327
client,78068
server,103719
client,78524
server,103640
client,78037
server,103714
client,78859
server,105006
client,78888
server,104691
client,78196
server,103966
client,78465
server,104500
client,78101
server,103738
client,78142
server,103263
client,77970
server,103162
client,78277
server,104040
client,78631
server,104542
client,79504
server,104692
client,78117
server,104190
client,78072
server,103143
client,77808
server,103437
client,78689
server,104511
client,78892
server,104029
client,78439
server,103597
client,78186
server,103893
server,104279
client,78647
client,80436
server,106157
client,78012
server,102973
client,77877
server,103608
client,80811
server,106622
client,78361
server,103429
client,78103
server,104002
client,78643
server,103853
client,79750
server,104993
client,78573
server,104053
client,78679
server,104476
client,78879
server,104046
client,78485
server,104288
client,79161
server,104384
client,79366
server,104726
client,78061
server,103864
client,78557
server,104434
client,78578
server,104319
client,78700
server,103705
client,78369
server,104247
client,78524
server,103986
client,78387
server,104528
client,78229
server,103807
client,77926
server,103803
client,78532
server,104365
client,78641
server,104697
client,78398
server,104095
client,79475
server,105221
client,78691
server,104491
client,79911
server,107263
client,82541
server,109856
client,82500
server,109714
client,80561
server,107238
client,81213
server,107291
client,79409
server,106362
client,80938
server,107356
server,107214
client,81167
client,78386
server,104237
client,78524
server,103534
client,77949
server,104029
client,78141
server,103766
client,78217
server,104018
client,78802
server,104602
client,78455
server,104192
client,78770
server,103889
client,77903
server,103699
client,78260
server,103450
client,78135
server,103954
client,78440
server,104043
client,78016
server,103983
client,78802
server,105029
client,78436
server,104449
client,78138
server,104130
client,80045
server,105220
client,78485
server,104207
client,78951
server,104099
client,79268
server,110273
client,80890
server,106568
client,78456
server,104285
client,78971
server,104857
client,78161
server,104279
client,80148
server,105615
client,78478
server,103752
client,78494
server,103631
client,78304
server,103586
client,84952
server,110603
client,78042
server,103944
client,78865
server,103884
client,77989
server,103754
client,78657
server,104819
client,79413
server,104813
client,78938
server,105409
client,79364
server,105506
client,79010
server,105136
client,78637
server,104553
client,79260
server,104634
client,79363
server,105799
client,80013
server,105877
client,79202
server,106308
client,78158
server,104280
client,79211
server,104263
client,78022
server,103812
client,78942
server,104672
client,78116
server,103701
client,78397
server,104815
client,78758
server,103908
client,78083
server,103790
client,78445
server,103504
client,79583
server,104741
client,77987
server,103661
client,78475
