endpoint,min_input,max_input,cycles,time
server,32,8192,20399131,7867
client,32,8192,41360943,15952
server,32,8192,18519206,7142
server,32,8192,88517241,34138
client,32,8192,423696200,163401
server,32,8192,100045719,38583
client,32,8192,411467612,158684
server,32,8192,101298138,39069
client,32,8192,407277324,157070
server,32,8192,95513155,36836
client,32,8192,414719234,159938
server,32,8192,111265630,42910
client,32,8192,411459833,158682
server,32,8192,88729867,34220
client,32,8192,415224869,160133
server,32,8192,98689580,38060
client,32,8192,409338759,157864
server,32,8192,100037940,38580
client,32,8192,410575620,158341
server,32,8192,96301427,37140
client,32,8192,56602597,21830
server,32,8192,107448734,41440
client,32,8192,417566348,161037
server,32,8192,89611487,34560
client,32,8192,410943826,158482
server,32,8192,103766674,40018
client,32,8192,72445827,27939
server,32,8192,107396874,41419
client,32,8192,413746859,159563
server,32,8192,86769559,33465
client,32,8192,412826344,159208
server,32,8192,91040230,35110
client,32,8192,422332282,162890
server,32,8192,91758491,35388
client,32,8192,407222871,157047
client,32,8192,400698883,154533
server,32,8192,19587522,7555
client,32,8192,258732133,99781
server,32,8192,68361852,26364
client,32,8192,12373796,4773
server,32,8192,22820993,8802
client,32,8192,100193520,38642
server,32,8192,23217722,8954
server,32,8192,29215331,11267
client,32,8192,741608372,286005
server,32,8192,32565487,12559
client,32,8192,732226898,282387
server,32,8192,26767539,10325
client,32,8192,733510433,282882
server,32,8192,30208450,11651
client,32,8192,740119990,285431
server,32,8192,31300103,12072
client,32,8192,728936381,281117
server,32,8192,81972509,31613
client,32,8192,724847220,279540
server,32,8192,92601216,35713
client,32,8192,730645168,281777
server,32,8192,33688256,12991
client,32,8192,733502654,282879
server,32,8192,95090496,36672
client,32,8192,660206323,254611
server,32,8192,26759760,10321
client,32,8192,731793867,282220
server,32,8192,97457905,37586
client,32,8192,717291218,276626
server,32,8192,63450710,24472
client,32,8192,730616645,281766
server,32,8192,49230698,18987
client,32,8192,730974479,281904
server,32,8192,76620557,29550
client,32,8192,715229783,275832
server,32,8192,28196282,10874
client,32,8192,738686061,284877
server,32,8192,28753777,11090
client,32,8192,724235272,279304
server,32,8192,86492108,33357
client,32,8192,685088751,264207
server,32,8192,94387793,36401
client,32,8192,729115298,281186
server,32,8192,92772354,35778
client,32,8192,711296202,274314
server,32,8192,24763150,9551
client,32,8192,724950940,279580
server,32,8192,29407213,11343
client,32,8192,734495773,283262
server,32,8192,28144422,10855
client,32,8192,729104926,281182
server,32,8192,89235502,34416
client,32,8192,722842831,278768
server,32,8192,89881159,34663
client,32,8192,700283731,270068
server,32,8192,58365837,22510
client,32,8192,724351957,279351
server,32,8192,87915665,33906
client,32,8192,727865472,280707
server,32,8192,31162674,12019
client,32,8192,733567479,282904
server,32,8192,84785914,32699
client,32,8192,676409980,260862
server,32,8192,93534696,36072
client,32,8192,733121483,282731
server,32,8192,26137440,10081
client,32,8192,745114108,287356
server,32,8192,30112509,11613
client,32,8192,731114501,281957
server,32,8192,80546359,31065
client,32,8192,750466060,289420
server,32,8192,27343185,10545
client,32,8192,729784292,281445
server,32,8192,27555811,10627
client,32,8192,717055255,276535
server,32,8192,26803841,10337
client,32,8192,742342191,286287
server,32,8192,93519138,36067
client,32,8192,719280049,277393
server,32,8192,91898513,35441
client,32,8192,734793968,283377
server,32,8192,28699324,11069
client,32,8192,729913942,281503
server,32,8192,58285454,22479
client,32,8192,733684164,282949
server,32,8192,27610264,10649
client,32,8192,735558903,283673
server,32,8192,89131782,34374
client,32,8192,724139331,279268
server,32,8192,93088700,35901
client,32,8192,683991912,263786
server,32,8192,27091664,10449
client,32,8192,737931498,284587
server,32,8192,31058954,11980
client,32,8192,731977970,282292
server,32,8192,28001807,10800
client,32,8192,725202461,279679
server,32,8192,94838975,36575
client,32,8192,687100919,264984
server,32,8192,27994028,10797
client,32,8192,766407824,295569
server,32,8192,96641110,37270
client,32,8192,730461065,281707
server,32,8192,26453786,10203
client,32,8192,736450895,284016
server,32,8192,26492681,10231
client,32,8192,737436235,284395
server,32,8192,28274072,10906
client,32,8192,732079097,282331
server,32,8192,27633601,10657
client,32,8192,733743803,282972
server,32,8192,96967828,37396
client,32,8192,686286717,264670
server,32,8192,31769436,12253
client,32,8192,761328137,293610
server,32,8192,87695260,33822
client,32,8192,730186207,281600
server,32,8192,94877870,36591
client,32,8192,671594779,259003
server,32,8192,47677491,18387
client,32,8192,730458472,281704
server,32,8192,25893698,9986
client,32,8192,737890010,284561
server,32,8192,43121590,16630
client,32,8192,736098247,283879
server,32,8192,27773623,10713
