endpoint,time
server,83789
client,73408
server,83554
client,73135
server,84174
client,73730
server,83870
client,73544
server,346608
client,336485
server,83685
client,73302
server,83969
client,73591
server,83930
client,73528
server,83655
client,73423
server,83363
client,72913
server,83274
client,72878
server,84601
client,74143
server,83756
client,73348
server,83359
client,72981
server,83267
client,72878
server,83174
client,72777
server,84463
client,74025
server,83840
client,73491
server,83636
client,73252
server,83395
client,72957
server,83832
client,73433
server,83727
client,73325
server,83875
client,73454
server,83069
client,72620
server,84010
client,73618
server,84122
client,73756
server,83329
client,72928
server,83339
client,72975
server,84271
client,73872
server,84152
client,73686
server,84240
client,73761
server,83963
client,73537
server,83855
client,73413
server,83809
client,73436
server,83872
client,73417
server,83968
client,73586
server,84136
client,73727
server,83238
client,72873
server,84195
client,73817
server,84216
client,73823
server,82820
client,72448
server,84225
client,73828
server,83235
client,72926
server,83504
client,73120
server,83292
client,72967
server,83926
client,73474
server,84236
client,73763
server,83301
client,72925
server,83050
client,72658
server,83861
client,73465
server,85104
client,74760
server,83343
client,72945
server,83603
client,73179
server,83996
client,73612
server,84099
client,73675
server,83914
client,73608
server,83782
client,73374
server,83375
client,72995
server,84022
client,73707
server,83311
client,72913
server,83593
client,73205
server,84370
client,73790
server,83482
client,73085
server,83484
client,73123
server,83359
client,73018
server,83089
client,72693
server,84270
client,73851
server,84202
client,73795
server,84066
client,73666
server,84057
client,73691
server,84097
client,73696
server,83384
client,73030
server,83208
client,72828
server,83716
client,73327
server,85170
client,74755
server,84030
client,73680
server,83915
client,73499
server,83270
client,72922
server,83374
client,72953
server,84199
client,73642
server,84153
client,73797
server,84147
client,73708
server,83774
client,73440
server,84157
client,73767
server,83984
client,73568
server,83443
client,73051
server,83971
client,73586
server,84041
client,73606
server,83990
client,73602
server,84197
client,73831
server,84834
client,74285
server,84316
client,73923
server,82990
client,72576
server,83954
client,73555
server,83000
client,72645
server,83396
client,73001
server,83277
client,72869
server,83878
client,73491
server,83845
client,73495
server,84641
client,74208
server,83181
client,72798
server,85222
client,74742
server,83262
client,72877
server,83339
client,72986
server,83892
client,73472
server,84042
client,73664
server,83698
client,73283
server,89136
client,78731
server,83364
client,73018
server,83604
client,73194
server,84009
client,73647
server,84020
client,73668
server,83856
client,73452
server,83761
client,73384
server,82914
client,72541
server,83408
client,73048
server,83040
client,72600
server,84628
client,74226
server,83243
client,72831
server,84067
client,73713
server,83846
client,73404
server,84066
client,73690
server,83752
client,73325
server,83685
client,73291
server,83857
client,73375
server,84001
client,73612
server,83363
client,72935
server,82927
client,72518
server,83389
client,73236
server,83397
client,73027
server,83073
client,72686
server,84803
client,74387
server,83451
client,73080
server,83407
client,73019
server,83928
client,73509
server,83496
client,73106
server,84080
client,73696
server,83989
client,73622
server,84167
client,73766
server,84016
client,73546
server,84148
client,73808
server,84059
client,73664
server,83945
client,73552
server,83240
client,72836
server,83083
client,72702
server,83702
client,73093
server,84053
client,73677
server,83940
client,73540
server,83452
client,73049
server,83785
client,73378
server,83833
client,73487
server,83407
client,73022
server,83985
client,73566
server,83839
client,73520
server,83866
client,73507
server,83794
client,73415
server,84574
client,74093
server,83529
client,73131
server,83637
client,73230
server,83913
client,73522
server,83926
client,73556
server,84757
client,74298
server,83941
client,73534
server,84232
client,73814
server,84044
client,73657
server,84033
client,73664
server,83065
client,72618
server,85891
client,73063
server,83413
client,72995
server,83901
client,73536
server,84161
client,73659
server,83889
client,73551
server,83893
client,73455
server,84140
client,73751
server,83385
client,73045
server,83398
client,73046
server,84282
client,73832
server,83277
client,72911
server,86134
client,73049
server,83850
client,73417
server,83941
client,73532
server,84043
client,73663
server,84639
client,73668
server,84553
client,74187
server,85384
client,74958
server,83918
client,73556
server,83518
client,73116
server,84015
client,73619
server,83652
client,73529
server,83591
client,73206
server,84586
client,74137
server,83714
client,73335
server,83124
client,72722
server,83174
client,72780
server,82989
client,72567
server,83442
client,73037
server,83537
client,73189
server,84084
client,73633
server,83815
client,73458
server,84270
client,73835
server,84131
client,73727
server,84667
client,74254
server,82936
client,72562
server,83429
client,73062
server,83842
client,73391
server,83100
client,72708
server,83533
client,73125
server,83795
client,73418
server,84007
client,73522
server,84267
client,73916
server,83955
client,73586
server,84098
client,73711
server,84337
client,73962
server,83841
client,73450
server,83411
client,73011
server,82971
client,72600
server,84062
client,73672
server,85155
client,74749
server,84421
client,74044
server,83194
client,73090
server,83275
client,72885
server,83582
client,73172
server,83448
client,73083
server,84030
client,73616
server,83762
client,73335
server,83237
client,72869
server,83991
client,73644
server,84119
client,73680
server,84226
client,73802
server,83935
client,73558
server,83337
client,72970
server,84127
client,73731
server,83884
client,73386
server,84329
client,73856
server,83666
client,73268
server,84168
client,73805
server,84049
client,73598
server,83956
client,73613
server,83372
client,73034
server,83939
client,73549
server,84095
client,73637
server,83665
client,73269
server,82950
client,72579
server,84008
client,73573
server,83202
client,72776
server,83941
client,73403
server,83528
client,73175
server,83373
client,72987
server,84127
client,73798
server,83605
client,73250
server,83869
client,73528
server,84002
client,73569
server,83703
client,73528
server,84067
client,73715
server,83780
client,73690
server,83612
client,73235
server,84376
client,73940
server,83958
client,73554
server,83896
client,73491
server,83489
client,73184
server,83341
client,72982
server,83352
client,72989
server,83705
client,73352
server,83507
client,73110
server,84941
client,74543
server,83978
client,73598
server,83846
client,73495
server,83707
client,73323
server,83372
client,73052
server,83439
client,73087
server,83339
client,72929
server,84322
client,73906
server,83770
client,73458
server,83984
client,73631
server,84381
client,73988
server,83800
client,73384
server,83907
client,73820
server,83516
client,72980
server,83291
client,72937
server,83399
client,73035
server,84169
client,73782
server,83671
client,73551
server,83377
client,73028
server,83700
client,73632
server,83492
client,73115
server,84330
client,73938
server,83960
client,73508
server,84392
client,74037
server,84028
client,73649
server,83956
client,73542
server,84206
client,73805
server,84040
client,73611
server,83335
client,72934
server,83165
client,72758
server,83791
client,73389
server,83001
client,72564
server,84220
client,73763
server,83919
client,73526
server,84208
client,73804
server,84223
client,73828
server,83946
client,73583
server,114822
client,102500
server,86274
client,75655
server,85541
client,74919
server,84363
client,73939
server,84077
client,73716
server,83140
client,72740
server,83544
client,73104
server,83958
client,73576
server,83192
client,72840
server,83721
client,73313
server,83503
client,73085
server,82839
client,72454
server,83488
client,73156
server,83424
client,73092
server,83784
client,73416
server,83385
client,72991
server,83233
client,72821
server,83206
client,72854
server,83314
client,72975
server,83264
client,72908
server,83940
client,73606
server,82906
client,72569
server,83351
client,73020
server,83444
client,73036
server,83820
client,73445
server,83710
client,73315
server,83317
client,72931
server,83672
client,73332
server,83266
client,72897
server,83237
client,72889
server,83353
client,73024
server,83921
client,73526
client,73539
server,83660
server,83389
client,73037
server,83953
client,73594
server,83638
client,73587
server,83593
client,73216
server,83675
client,73253
server,83971
client,73584
server,83466
client,73150
server,83792
client,73420
server,83960
client,73862
server,83603
client,73222
server,83722
client,73356
server,83642
client,73289
server,83931
client,73511
server,83498
client,72949
server,83397
client,73047
server,83886
client,73521
server,83573
client,73186
server,83485
client,72977
server,85507
client,75159
