endpoint,min_input,max_input,cycles,time
server,32,8192,608953085,234845
client,32,8192,615474480,237361
server,32,8192,592806474,228619
client,32,8192,603035859,232563
server,32,8192,590400170,227691
client,32,8192,589025880,227161
server,32,8192,582929737,224810
client,32,8192,595122023,229510
server,32,8192,599960561,231378
client,32,8192,600429894,231559
server,32,8192,614761405,237085
client,32,8192,591481451,228107
server,32,8192,585374936,225753
client,32,8192,588906602,227115
server,32,8192,597932835,230596
client,32,8192,596084026,229882
server,32,8192,590247183,227632
client,32,8192,594626760,229320
server,32,8192,599747935,231296
client,32,8192,612793318,236326
server,32,8192,603873398,232888
client,32,8192,593625862,228934
server,32,8192,636783754,245579
client,32,8192,613838297,236729
server,32,8192,614616197,237029
client,32,8192,587776054,226678
server,32,8192,576172379,222203
client,32,8192,589912686,227501
server,32,8192,608634146,234722
client,32,8192,595570612,229684
client,32,8192,15008284,5789
server,32,8192,518822998,200085
server,32,8192,613410452,236564
client,32,8192,30491087,11759
server,32,8192,595000152,229464
client,32,8192,28209247,10878
server,32,8192,588745836,227052
client,32,8192,25258413,9741
server,32,8192,591038048,227937
client,32,8192,29176436,11252
server,32,8192,584086215,225255
client,32,8192,129434781,49917
server,32,8192,594668248,229336
client,32,8192,597559443,230452
server,32,8192,601788626,232082
client,32,8192,603474076,232733
server,32,8192,549174063,211791
client,32,8192,597645012,230485
server,32,8192,594364867,229219
client,32,8192,603090312,232584
server,32,8192,585937617,225970
client,32,8192,601122225,231825
server,32,8192,546785910,210870
client,32,8192,543918052,209765
server,32,8192,594880874,229419
client,32,8192,596371849,229993
server,32,8192,569770262,219735
client,32,8192,597912091,230587
server,32,8192,584786325,225527
client,32,8192,595884365,229807
server,32,8192,590244590,227630
client,32,8192,595236115,229555
server,32,8192,589697467,227420
client,32,8192,599729784,231289
server,32,8192,601360781,231918
client,32,8192,603458518,232726
server,32,8192,558589246,215422
client,32,8192,598376238,230767
server,32,8192,585105264,225649
client,32,8192,589337040,227280
server,32,8192,602257959,232263
client,32,8192,590620575,227775
server,32,8192,594380425,229225
client,32,8192,593449538,228866
server,32,8192,586933329,226355
client,32,8192,612142475,236076
server,32,8192,564166789,217573
client,32,8192,595920667,229819
server,32,8192,583627254,225079
client,32,8192,596646707,230099
server,32,8192,599615692,231244
client,32,8192,598959663,230991
server,32,8192,593273214,228799
client,32,8192,596107363,229891
server,32,8192,576880268,222475
client,32,8192,607433587,234259
server,32,8192,599291567,231119
client,32,8192,603557052,232764
server,32,8192,579411036,223452
client,32,8192,590610203,227771
server,32,8192,601493024,231969
client,32,8192,602335749,232293
server,32,8192,605792218,233627
client,32,8192,598949291,230988
server,32,8192,571020088,220218
client,32,8192,589518550,227351
server,32,8192,583951379,225203
client,32,8192,589930837,227509
server,32,8192,596711532,230125
client,32,8192,600585474,231618
server,32,8192,601713429,232053
client,32,8192,595119430,229510
server,32,8192,595487636,229653
client,32,8192,579431780,223460
server,32,8192,604264941,233038
client,32,8192,583969530,225210
server,32,8192,568567110,219270
client,32,8192,597315701,230357
server,32,8192,598057299,230643
client,32,8192,596452232,230024
server,32,8192,589049217,227170
client,32,8192,605006539,233324
server,32,8192,599714226,231284
client,32,8192,598026183,230631
server,32,8192,589401865,227306
client,32,8192,595588763,229692
server,32,8192,662179596,255374
client,32,8192,640504709,247012
server,32,8192,566264526,218383
client,32,8192,595363172,229605
server,32,8192,568027766,219063
client,32,8192,616060498,237586
server,32,8192,604207895,233016
client,32,8192,596392593,230001
server,32,8192,576364261,222277
client,32,8192,597305329,230353
server,32,8192,585157124,225669
client,32,8192,600401371,231546
server,32,8192,605644417,233570
client,32,8192,604996167,233318
server,32,8192,590571308,227755
client,32,8192,603269229,232653
server,32,8192,600741054,231680
client,32,8192,600378034,231538
server,32,8192,576836187,222460
client,32,8192,596065875,229875
server,32,8192,590026778,227546
client,32,8192,598407354,230777
server,32,8192,583251269,224934
client,32,8192,601521547,231979
server,32,8192,580868302,224015
client,32,8192,601653790,232031
server,32,8192,602462806,232343
client,32,8192,607537307,234300
server,32,8192,608221859,234563
client,32,8192,595892144,229808
server,32,8192,590799492,227844
client,32,8192,585164903,225671
server,32,8192,598848164,230948
client,32,8192,606422317,233868
server,32,8192,596944902,230214
client,32,8192,597826522,230554
server,32,8192,581921060,224420
client,32,8192,586948887,226360
server,32,8192,586502891,226188
client,32,8192,601703057,232048
server,32,8192,593815151,229008
client,32,8192,600295058,231507
server,32,8192,596418523,230012
client,32,8192,595733971,229747
server,32,8192,589876384,227488
client,32,8192,596496313,230041
server,32,8192,595163511,229519
client,32,8192,603147358,232607
server,32,8192,576818036,222454
client,32,8192,581698062,224334
server,32,8192,591777053,228222
client,32,8192,590496111,227727
server,32,8192,579366955,223436
client,32,8192,598905210,230970
server,32,8192,588592849,226994
client,32,8192,597870603,230572
server,32,8192,587975715,226755
client,32,8192,595210185,229545
server,32,8192,590254962,227655
client,32,8192,606632350,233950
server,32,8192,595816947,229779
client,32,8192,599550867,231219
server,32,8192,582999748,224837
client,32,8192,601827521,232097
server,32,8192,579092097,223329
client,32,8192,592822032,228624
server,32,8192,570988972,220205
client,32,8192,602934732,232524
server,32,8192,590104568,227577
client,32,8192,596732276,230132
server,32,8192,602825826,232483
client,32,8192,594473773,229262
server,32,8192,580961650,224051
client,32,8192,434125246,167422
client,32,8192,431335178,166346
server,32,8192,582966039,224823
server,32,8192,233040689,89873
client,32,8192,463545424,178768
server,32,8192,575137772,221805
client,32,8192,510901383,197020
server,32,8192,568797887,219359
client,32,8192,439871334,169650
server,32,8192,388778862,149934
client,32,8192,431337771,166348
server,32,8192,575866405,222085
client,32,8192,432572039,166824
server,32,8192,575220748,221836
client,32,8192,432797630,166910
server,32,8192,538052686,207503
client,32,8192,597131598,230287
server,32,8192,554183739,213723
client,32,8192,602976220,232541
server,32,8192,596620777,230089
client,32,8192,604835401,233259
server,32,8192,553540675,213476
client,32,8192,587026677,226389
server,32,8192,519795373,200461
