endpoint,min_input,max_input,time
client,32,8192,128059
server,32,8192,427791
client,32,8192,428643
server,32,8192,434722
client,32,8192,435517
server,32,8192,128385
client,32,8192,129159
server,32,8192,435713
client,32,8192,436534
server,32,8192,425589
client,32,8192,426406
server,32,8192,126502
client,32,8192,127292
server,32,8192,126568
client,32,8192,127417
server,32,8192,127111
client,32,8192,127931
server,32,8192,128126
client,32,8192,128948
server,32,8192,126502
client,32,8192,127282
server,32,8192,127675
client,32,8192,128470
server,32,8192,126866
client,32,8192,127657
server,32,8192,125809
client,32,8192,126657
server,32,8192,127455
client,32,8192,128257
server,32,8192,127803
client,32,8192,128589
server,32,8192,134770
client,32,8192,135583
server,32,8192,432054
client,32,8192,432879
server,32,8192,126023
client,32,8192,126844
server,32,8192,127344
client,32,8192,128131
server,32,8192,127103
client,32,8192,127947
server,32,8192,127302
client,32,8192,128135
server,32,8192,126203
client,32,8192,127009
server,32,8192,127899
client,32,8192,128686
server,32,8192,127095
client,32,8192,127964
server,32,8192,127220
client,32,8192,128066
server,32,8192,125968
client,32,8192,126769
server,32,8192,127791
client,32,8192,128603
server,32,8192,436035
client,32,8192,436867
server,32,8192,126977
client,32,8192,127805
server,32,8192,125935
client,32,8192,126757
server,32,8192,432531
client,32,8192,433347
server,32,8192,126879
client,32,8192,127725
server,32,8192,127451
client,32,8192,128288
server,32,8192,126497
client,32,8192,127280
server,32,8192,127917
client,32,8192,128733
server,32,8192,126917
client,32,8192,127732
server,32,8192,127557
client,32,8192,128406
server,32,8192,134674
client,32,8192,135466
server,32,8192,127143
client,32,8192,127937
server,32,8192,126720
client,32,8192,127547
server,32,8192,127947
client,32,8192,128761
server,32,8192,125971
client,32,8192,126780
server,32,8192,127617
client,32,8192,128424
server,32,8192,126063
client,32,8192,126899
server,32,8192,127482
client,32,8192,128302
server,32,8192,128585
client,32,8192,129380
server,32,8192,127597
client,32,8192,128411
server,32,8192,126927
client,32,8192,127748
server,32,8192,128108
client,32,8192,128935
server,32,8192,127057
client,32,8192,127827
server,32,8192,127323
client,32,8192,128139
server,32,8192,130983
client,32,8192,131822
server,32,8192,129883
client,32,8192,130693
server,32,8192,127389
client,32,8192,128204
server,32,8192,428970
client,32,8192,429822
server,32,8192,127622
client,32,8192,128436
server,32,8192,126477
client,32,8192,127307
server,32,8192,128327
client,32,8192,129171
server,32,8192,434362
client,32,8192,435245
server,32,8192,126233
client,32,8192,127021
server,32,8192,126801
client,32,8192,127624
server,32,8192,433749
client,32,8192,434565
server,32,8192,440005
client,32,8192,440842
server,32,8192,126666
client,32,8192,127474
server,32,8192,434185
client,32,8192,435003
server,32,8192,438959
client,32,8192,439867
server,32,8192,127078
client,32,8192,127883
server,32,8192,132865
client,32,8192,133671
server,32,8192,128933
client,32,8192,129732
server,32,8192,127756
client,32,8192,128565
server,32,8192,439308
client,32,8192,440135
server,32,8192,126253
client,32,8192,127041
server,32,8192,127768
client,32,8192,128536
server,32,8192,418124
client,32,8192,418938
server,32,8192,127107
client,32,8192,127922
server,32,8192,128999
client,32,8192,129775
server,32,8192,127949
client,32,8192,128755
server,32,8192,133980
client,32,8192,134784
server,32,8192,126554
client,32,8192,127395
server,32,8192,126422
client,32,8192,127238
server,32,8192,429055
client,32,8192,429873
server,32,8192,127560
client,32,8192,128397
server,32,8192,129171
client,32,8192,130004
server,32,8192,125791
client,32,8192,126605
server,32,8192,126873
client,32,8192,127697
server,32,8192,126983
client,32,8192,127797
server,32,8192,127373
client,32,8192,128165
server,32,8192,128488
client,32,8192,129285
server,32,8192,125880
client,32,8192,126725
server,32,8192,130748
client,32,8192,131536
server,32,8192,127711
client,32,8192,128502
server,32,8192,126326
client,32,8192,127158
server,32,8192,126627
client,32,8192,127472
server,32,8192,127684
client,32,8192,128472
server,32,8192,127468
client,32,8192,128294
server,32,8192,126130
client,32,8192,126971
server,32,8192,127370
client,32,8192,128210
server,32,8192,127743
client,32,8192,128547
server,32,8192,128406
client,32,8192,129212
server,32,8192,126977
client,32,8192,127830
server,32,8192,435262
client,32,8192,436112
server,32,8192,449560
client,32,8192,450377
server,32,8192,434654
client,32,8192,435466
server,32,8192,126191
client,32,8192,127018
server,32,8192,126883
client,32,8192,127717
server,32,8192,126937
client,32,8192,127766
server,32,8192,127256
client,32,8192,128048
server,32,8192,127090
client,32,8192,127911
server,32,8192,126370
client,32,8192,127212
server,32,8192,127509
client,32,8192,128299
server,32,8192,127505
client,32,8192,128262
server,32,8192,134418
client,32,8192,135248
server,32,8192,127933
client,32,8192,128760
server,32,8192,127481
client,32,8192,128261
server,32,8192,126110
client,32,8192,126955
server,32,8192,448848
client,32,8192,449679
server,32,8192,126117
client,32,8192,126949
server,32,8192,127250
client,32,8192,128061
server,32,8192,126956
client,32,8192,127771
server,32,8192,125955
client,32,8192,126764
server,32,8192,126836
client,32,8192,127632
server,32,8192,127743
client,32,8192,128572
server,32,8192,127189
client,32,8192,128026
server,32,8192,435534
client,32,8192,436372
server,32,8192,430709
client,32,8192,431502
server,32,8192,127492
client,32,8192,128356
server,32,8192,127782
client,32,8192,128618
server,32,8192,127483
client,32,8192,128276
server,32,8192,126587
client,32,8192,127400
server,32,8192,126082
client,32,8192,126943
server,32,8192,125860
client,32,8192,126713
server,32,8192,127055
client,32,8192,127870
server,32,8192,126013
client,32,8192,126824
server,32,8192,134652
client,32,8192,135440
server,32,8192,127184
client,32,8192,128022
server,32,8192,126643
client,32,8192,127440
server,32,8192,127630
client,32,8192,128455
server,32,8192,128018
client,32,8192,128839
server,32,8192,127667
client,32,8192,128462
server,32,8192,127245
client,32,8192,128037
server,32,8192,127560
client,32,8192,128350
server,32,8192,126844
client,32,8192,127645
server,32,8192,127674
client,32,8192,128516
server,32,8192,128996
client,32,8192,129788
server,32,8192,127528
client,32,8192,128314
server,32,8192,432650
client,32,8192,433452
server,32,8192,127543
client,32,8192,128381
server,32,8192,126482
client,32,8192,127265
server,32,8192,127322
client,32,8192,128309
server,32,8192,127408
client,32,8192,128283
server,32,8192,127411
client,32,8192,128268
server,32,8192,135101
client,32,8192,135917
server,32,8192,434441
client,32,8192,435259
server,32,8192,126871
client,32,8192,127706
server,32,8192,126874
client,32,8192,127721
server,32,8192,125971
client,32,8192,126763
server,32,8192,127679
client,32,8192,128442
server,32,8192,130940
client,32,8192,131752
server,32,8192,128868
client,32,8192,129691
server,32,8192,127090
client,32,8192,127848
server,32,8192,127475
client,32,8192,128292
server,32,8192,127561
client,32,8192,128423
server,32,8192,127537
client,32,8192,128410
server,32,8192,126909
client,32,8192,127707
server,32,8192,127298
client,32,8192,128126
