endpoint,time
client,1584
server,17370
server,17797
client,1388
client,1619
server,17473
client,1746
server,18430
client,1504
server,17449
client,1534
server,17816
client,1511
server,18459
client,2282
server,18600
client,1524
server,17417
client,1896
server,17735
client,1830
server,17843
client,1743
server,17451
client,1751
server,17177
client,1650
server,17719
client,1674
server,17594
client,1611
server,18220
client,1462
server,17145
client,1696
server,17795
client,1423
server,17147
client,1417
server,17768
client,1570
server,17201
client,1376
server,17240
server,17559
client,1577
client,1435
server,17465
client,1618
server,16930
client,1501
server,17025
server,17458
client,1703
client,1499
server,17044
server,17341
client,1474
client,1455
server,17347
client,1564
server,17367
client,1412
server,17202
client,1595
server,17379
client,1398
server,17055
client,1723
server,18018
client,1479
server,16999
server,17094
client,1587
client,1451
server,17408
client,1529
server,17159
client,1550
server,17135
client,1368
server,17210
client,1795
server,17054
client,2123
server,17855
client,1555
server,17231
client,1577
server,17438
client,1561
server,17455
server,17226
client,1490
client,1453
server,17088
client,1427
server,17140
client,1547
server,17804
client,1406
server,17016
client,1618
server,17443
client,1451
server,17375
client,1557
server,17348
client,1399
server,17657
client,1551
server,17143
client,1501
server,17317
client,1505
server,17182
client,1568
server,17371
client,1465
server,17120
client,1451
server,17204
client,1535
server,17652
client,1447
server,17470
client,1484
server,17651
client,1505
server,17287
client,1625
server,17117
client,1857
server,17630
client,1674
server,17720
server,18029
client,1928
client,1418
server,17327
client,1475
server,17098
client,1520
server,17157
client,1446
server,16690
client,1980
server,17875
client,1549
server,17008
client,1619
server,17179
client,1446
server,16843
client,1384
server,16836
client,1516
server,17335
client,1519
server,16931
client,1428
server,17566
client,1540
server,17315
client,1607
server,17138
client,1741
server,19761
client,1528
server,17051
client,1466
server,17031
client,1458
server,17052
client,1548
server,17339
client,1460
server,17202
client,1431
server,17142
client,1586
server,17483
client,1595
server,17194
client,1553
server,17415
client,1452
server,16888
client,1571
server,17215
server,17945
client,1758
client,1446
server,17156
client,1485
server,17390
client,1667
server,17548
server,17218
client,1536
client,1404
server,17002
client,1487
server,17014
client,1416
server,17204
client,1472
server,17025
client,1410
server,17121
client,1503
server,17194
client,1585
server,17261
client,1381
server,17085
client,1580
server,17438
client,1545
server,17246
client,1792
server,17448
server,17624
client,1774
client,1657
server,17325
client,1559
server,17252
client,1449
server,17287
client,1520
server,17200
client,2075
server,17831
client,1813
server,17216
client,1822
server,17435
client,1669
server,17376
client,1558
server,17238
client,1592
server,17162
client,1608
server,17080
