endpoint,min_input,max_input,time
client,32,8192,166992
server,32,8192,433282
client,32,8192,434132
server,32,8192,158048
client,32,8192,158833
server,32,8192,157482
client,32,8192,158270
server,32,8192,158516
client,32,8192,159355
server,32,8192,157902
client,32,8192,158787
server,32,8192,157641
client,32,8192,158456
server,32,8192,157456
client,32,8192,158251
server,32,8192,157912
client,32,8192,158756
server,32,8192,158244
client,32,8192,159065
server,32,8192,452526
client,32,8192,453341
server,32,8192,158233
client,32,8192,159003
server,32,8192,158073
client,32,8192,158914
server,32,8192,158442
client,32,8192,159219
server,32,8192,159858
client,32,8192,160668
server,32,8192,158439
client,32,8192,159248
server,32,8192,157655
client,32,8192,158453
server,32,8192,158453
client,32,8192,159256
server,32,8192,157648
client,32,8192,158416
server,32,8192,157542
client,32,8192,158327
server,32,8192,163410
client,32,8192,164241
server,32,8192,158602
client,32,8192,159401
server,32,8192,157818
client,32,8192,158613
server,32,8192,158391
client,32,8192,159160
server,32,8192,159362
client,32,8192,160150
server,32,8192,157654
client,32,8192,158474
server,32,8192,157575
client,32,8192,158379
server,32,8192,160394
client,32,8192,161175
server,32,8192,158235
client,32,8192,159032
server,32,8192,158183
client,32,8192,158995
server,32,8192,160029
client,32,8192,160794
server,32,8192,157757
client,32,8192,158570
server,32,8192,163090
client,32,8192,163911
server,32,8192,159513
client,32,8192,160295
server,32,8192,158233
client,32,8192,159007
server,32,8192,158198
client,32,8192,158938
server,32,8192,160339
client,32,8192,161169
server,32,8192,157700
client,32,8192,158550
server,32,8192,157311
client,32,8192,158115
server,32,8192,158562
client,32,8192,159338
server,32,8192,158326
client,32,8192,159144
server,32,8192,157973
client,32,8192,158757
server,32,8192,158130
client,32,8192,158904
server,32,8192,158273
client,32,8192,159055
server,32,8192,162724
client,32,8192,163525
server,32,8192,157144
client,32,8192,157948
server,32,8192,156952
client,32,8192,157788
server,32,8192,158449
client,32,8192,159280
server,32,8192,158591
client,32,8192,159419
server,32,8192,158178
client,32,8192,158980
server,32,8192,156359
client,32,8192,157193
server,32,8192,159298
client,32,8192,160077
server,32,8192,158769
client,32,8192,159542
server,32,8192,157937
client,32,8192,158738
server,32,8192,158618
client,32,8192,159439
server,32,8192,165977
client,32,8192,166766
server,32,8192,159383
client,32,8192,160155
server,32,8192,159196
client,32,8192,159973
server,32,8192,158201
client,32,8192,159008
server,32,8192,158104
client,32,8192,158961
server,32,8192,156884
client,32,8192,157678
server,32,8192,158757
client,32,8192,159517
server,32,8192,157725
client,32,8192,158528
server,32,8192,158503
client,32,8192,159323
server,32,8192,158395
client,32,8192,159176
server,32,8192,157826
client,32,8192,158624
server,32,8192,158189
client,32,8192,158974
server,32,8192,183907
client,32,8192,184746
server,32,8192,156548
client,32,8192,157325
server,32,8192,158257
client,32,8192,159035
server,32,8192,158871
client,32,8192,159700
server,32,8192,157873
client,32,8192,158703
server,32,8192,158714
client,32,8192,159507
server,32,8192,158726
client,32,8192,159510
server,32,8192,157523
client,32,8192,158336
server,32,8192,160190
client,32,8192,161064
server,32,8192,158715
client,32,8192,159502
server,32,8192,158477
client,32,8192,159288
server,32,8192,160427
client,32,8192,161229
server,32,8192,161736
client,32,8192,162538
server,32,8192,158416
client,32,8192,159213
server,32,8192,156699
client,32,8192,157577
server,32,8192,159325
client,32,8192,160129
server,32,8192,158477
client,32,8192,159306
server,32,8192,157351
client,32,8192,158123
server,32,8192,158312
client,32,8192,159126
server,32,8192,156287
client,32,8192,157093
server,32,8192,156726
client,32,8192,157527
server,32,8192,158345
client,32,8192,159130
server,32,8192,161072
client,32,8192,161885
server,32,8192,181954
client,32,8192,182803
server,32,8192,157950
client,32,8192,158760
server,32,8192,156799
client,32,8192,157556
server,32,8192,158647
client,32,8192,159437
server,32,8192,157189
client,32,8192,157993
server,32,8192,158493
client,32,8192,159320
server,32,8192,157926
client,32,8192,158697
server,32,8192,157793
client,32,8192,158618
server,32,8192,158040
client,32,8192,158851
server,32,8192,156571
client,32,8192,157368
server,32,8192,158814
client,32,8192,159631
server,32,8192,159139
client,32,8192,159952
server,32,8192,165336
client,32,8192,166144
server,32,8192,156984
client,32,8192,157809
server,32,8192,157089
client,32,8192,157878
server,32,8192,157186
client,32,8192,157997
server,32,8192,157367
client,32,8192,158194
server,32,8192,436665
client,32,8192,437491
server,32,8192,156968
client,32,8192,157795
server,32,8192,158005
client,32,8192,158789
server,32,8192,157287
client,32,8192,158076
server,32,8192,158289
client,32,8192,159058
server,32,8192,165651
client,32,8192,166481
server,32,8192,156946
client,32,8192,157780
server,32,8192,157718
client,32,8192,158504
server,32,8192,158091
client,32,8192,158893
server,32,8192,158129
client,32,8192,158947
server,32,8192,157965
client,32,8192,158785
server,32,8192,426529
client,32,8192,427355
server,32,8192,159099
client,32,8192,159890
server,32,8192,162014
client,32,8192,162850
server,32,8192,157925
client,32,8192,158732
server,32,8192,166040
client,32,8192,166822
server,32,8192,158723
client,32,8192,159524
server,32,8192,156358
client,32,8192,157167
server,32,8192,157831
client,32,8192,158656
server,32,8192,157895
client,32,8192,158705
server,32,8192,158205
client,32,8192,159223
server,32,8192,158283
client,32,8192,159088
server,32,8192,156524
client,32,8192,157314
server,32,8192,158233
client,32,8192,159043
server,32,8192,157189
client,32,8192,157995
server,32,8192,156852
client,32,8192,157673
server,32,8192,159731
client,32,8192,160716
server,32,8192,160900
client,32,8192,161675
server,32,8192,156950
client,32,8192,157727
server,32,8192,158336
client,32,8192,159152
server,32,8192,157784
client,32,8192,158615
server,32,8192,157911
client,32,8192,158691
server,32,8192,158081
client,32,8192,158860
server,32,8192,158857
client,32,8192,159677
server,32,8192,157502
client,32,8192,158359
server,32,8192,158011
client,32,8192,158803
server,32,8192,158240
client,32,8192,159131
server,32,8192,158018
client,32,8192,158833
server,32,8192,425280
client,32,8192,426110
server,32,8192,157905
client,32,8192,158675
server,32,8192,158204
client,32,8192,159006
server,32,8192,157778
client,32,8192,158596
server,32,8192,158158
client,32,8192,159000
server,32,8192,158560
client,32,8192,159358
server,32,8192,157198
client,32,8192,157963
server,32,8192,431450
client,32,8192,432295
server,32,8192,158574
client,32,8192,159402
server,32,8192,164563
client,32,8192,165347
server,32,8192,158592
client,32,8192,159371
server,32,8192,159046
client,32,8192,159855
server,32,8192,410950
client,32,8192,411768
server,32,8192,158170
client,32,8192,158987
server,32,8192,158161
client,32,8192,158956
server,32,8192,157136
client,32,8192,157934
server,32,8192,438563
client,32,8192,439393
server,32,8192,163656
client,32,8192,164446
server,32,8192,160676
client,32,8192,161445
server,32,8192,159024
client,32,8192,159856
server,32,8192,158399
client,32,8192,159240
server,32,8192,157830
client,32,8192,158652
server,32,8192,158173
client,32,8192,158954
server,32,8192,161867
client,32,8192,162703
server,32,8192,157691
client,32,8192,158511
server,32,8192,157089
client,32,8192,157897
server,32,8192,158074
client,32,8192,158867
server,32,8192,159013
client,32,8192,159811
server,32,8192,425566
client,32,8192,426392
server,32,8192,417593
client,32,8192,418433
server,32,8192,157701
client,32,8192,158487
server,32,8192,157851
client,32,8192,158628
server,32,8192,158621
client,32,8192,159413
server,32,8192,158141
client,32,8192,158951
server,32,8192,157609
client,32,8192,158438
server,32,8192,158744
client,32,8192,159565
server,32,8192,159066
client,32,8192,159862
server,32,8192,160963
client,32,8192,162027
server,32,8192,160458
client,32,8192,161298
server,32,8192,159387
client,32,8192,160214
server,32,8192,157665
client,32,8192,158445
server,32,8192,157689
client,32,8192,158490
server,32,8192,455143
client,32,8192,456213
server,32,8192,181750
client,32,8192,182535
server,32,8192,166247
client,32,8192,167012
server,32,8192,159011
client,32,8192,159842
server,32,8192,158440
client,32,8192,159285
server,32,8192,168613
client,32,8192,169401
server,32,8192,158046
client,32,8192,158846
server,32,8192,159431
client,32,8192,160249
server,32,8192,158966
client,32,8192,159783
server,32,8192,163064
client,32,8192,163849
server,32,8192,159138
client,32,8192,159915
server,32,8192,159077
client,32,8192,159904
server,32,8192,157751
client,32,8192,158559
server,32,8192,158516
client,32,8192,159310
server,32,8192,158368
client,32,8192,159188
server,32,8192,157295
client,32,8192,158127
server,32,8192,158768
client,32,8192,159580
server,32,8192,165781
client,32,8192,166596
server,32,8192,157774
client,32,8192,158571
server,32,8192,158941
client,32,8192,159740
server,32,8192,156689
client,32,8192,157529
server,32,8192,160057
client,32,8192,160892
server,32,8192,157836
client,32,8192,158652
server,32,8192,157299
client,32,8192,158122
server,32,8192,437195
client,32,8192,438049
