endpoint,min_input,max_input,cycles,time
client,32,8192,163073770,62891
server,32,8192,182967266,70562
client,32,8192,186509304,71929
server,32,8192,182013042,70195
client,32,8192,186851580,72062
server,32,8192,164419537,63409
client,32,8192,190492152,73464
server,32,8192,184045954,70980
client,32,8192,193466323,74612
server,32,8192,183965571,70949
client,32,8192,192286508,74156
server,32,8192,190953706,73642
client,32,8192,50055272,19304
server,32,8192,180480579,69603
client,32,8192,175164929,67554
server,32,8192,190507710,73470
client,32,8192,21117392,8145
server,32,8192,191754943,73952
client,32,8192,193557078,74647
server,32,8192,176588486,68103
client,32,8192,191493050,73850
server,32,8192,185692509,71614
client,32,8192,191646037,73911
server,32,8192,176762217,68170
client,32,8192,187652817,72370
server,32,8192,147360190,56832
client,32,8192,184325998,71086
server,32,8192,176497731,68067
client,32,8192,189996889,73274
server,32,8192,175247905,67586
client,32,8192,196899455,75936
server,32,8192,188783365,72806
client,32,8192,191933860,74021
server,32,8192,187909524,72468
client,32,8192,192527657,74249
server,32,8192,89422198,34486
client,32,8192,173214993,66802
server,32,8192,182477189,70372
client,32,8192,157586982,60774
server,32,8192,200184786,77204
client,32,8192,208956905,80585
server,32,8192,184346742,71094
client,32,8192,134605223,51911
server,32,8192,194843206,75144
client,32,8192,188643343,72752
server,32,8192,192527657,74248
client,32,8192,211635474,81618
server,32,8192,182905034,70539
client,32,8192,166727307,64299
server,32,8192,147953987,57060
client,32,8192,190992601,73657
server,32,8192,179362996,69172
client,32,8192,176217687,67959
server,32,8192,187914710,72471
client,32,8192,146333362,56434
server,32,8192,183281019,70683
client,32,8192,183387332,70724
server,32,8192,172304850,66450
client,32,8192,187689119,72384
server,32,8192,199904742,77095
client,32,8192,54984565,21205
server,32,8192,184523066,71163
client,32,8192,122799294,47359
server,32,8192,179482274,69218
client,32,8192,49819309,19214
server,32,8192,192060917,74070
client,32,8192,66821610,25771
client,32,8192,71481231,27566
server,32,8192,21648957,8348
client,32,8192,4812608,1856
server,32,8192,14946052,5765
server,32,8192,196098218,75627
client,32,8192,29438329,11354
server,32,8192,192589889,74274
client,32,8192,23235873,8961
server,32,8192,185762520,71641
client,32,8192,47018869,18134
server,32,8192,188127336,72552
client,32,8192,37168062,14336
server,32,8192,181691510,70071
client,32,8192,30255124,11669
