endpoint,time
client,1384
server,16520
client,2269
server,17555
client,1509
server,16939
client,1433
server,16850
server,17201
client,1604
client,1412
server,17473
client,1509
server,16587
client,1519
server,17258
client,1497
server,17080
client,1505
server,17175
client,1553
server,16531
client,1498
server,17326
client,1406
server,16384
client,1535
server,16976
client,1429
server,16351
client,1543
server,16782
client,1422
server,16650
client,1466
server,16708
server,16755
client,1438
server,18399
client,1379
server,21509
client,1539
client,1402
server,16752
client,1441
server,16799
client,1521
server,16809
server,16436
client,1408
client,1432
server,16989
client,1504
server,16410
client,1411
server,17051
client,1358
server,16269
client,1459
server,17059
client,1398
server,16300
client,1411
server,17029
client,1384
server,17587
client,1608
server,19845
client,2194
server,18077
server,17137
client,1434
client,1367
server,16553
server,16783
client,1390
client,1356
server,16755
client,1502
server,17239
client,1406
server,16381
client,1500
server,17182
client,1425
server,16372
client,1391
server,17123
client,1397
server,16545
client,1512
server,17157
client,1890
server,16848
client,1492
server,16842
client,1431
server,16627
client,1361
server,16731
client,1529
server,16301
client,1499
server,17178
client,1519
server,16501
client,1403
server,17037
client,1428
server,16474
client,1532
server,16799
client,1369
server,16263
client,1502
server,17030
client,1487
server,16400
client,1519
server,17281
client,1379
server,16493
client,1502
server,17124
client,1400
server,16316
client,1561
server,16797
client,1476
server,16412
client,1510
server,17135
client,1535
server,16539
server,17650
client,1408
client,1380
server,16297
client,1508
server,17235
client,1520
server,16602
client,1563
server,17319
client,1359
server,16401
client,1498
server,17197
client,1400
server,16220
client,1490
server,17055
client,1499
server,16431
client,1524
server,16944
client,1492
server,16443
client,1380
server,17158
server,16295
client,1375
client,1390
server,16639
client,1475
server,16534
client,1508
server,16761
client,1488
server,16418
client,1511
server,17067
client,1374
server,16410
client,1510
server,17703
client,1372
server,16273
client,1515
server,17338
client,1512
server,16421
client,1435
server,16574
client,1440
server,16367
client,1388
server,17240
client,1398
server,16429
client,1475
server,16746
client,1446
server,16336
client,1420
server,16915
client,2200
server,17160
client,1443
server,17088
client,1420
server,16338
client,1419
server,16852
client,1446
server,16305
client,1536
server,17148
client,1494
server,16447
client,1482
server,17095
client,1359
server,16333
client,1517
server,17188
client,1366
server,16203
client,1518
server,17069
client,1512
server,16249
client,1395
server,16729
client,1374
server,16136
client,1384
server,16730
server,16410
client,1394
client,1361
server,16530
client,1385
server,16358
client,1500
server,17053
client,1510
server,16469
client,1508
server,17079
client,1500
server,16466
client,1503
server,16991
client,1403
server,16442
client,1498
server,17143
client,1386
server,16295
client,1383
server,16888
client,1540
server,16520
client,1404
server,16633
client,1529
server,16433
client,1514
server,17295
client,1385
server,16471
client,1519
server,17192
client,1505
server,16564
client,1511
server,17212
client,1522
server,16617
client,1510
server,17168
client,1363
server,16355
client,1497
server,16963
client,1496
server,16271
server,17151
client,1500
client,1413
server,16369
client,1381
server,17297
client,1383
server,16391
client,1531
server,17095
client,1508
server,16338
client,1504
server,17373
client,1373
server,16434
client,1529
server,17275
client,1416
server,16375
server,17164
client,1498
client,1358
server,16310
client,1532
server,17186
